tic_id,GAIA_Source,VSX_OID,VSX_Period,VSX_Type,GAIA_epsi,GAIA_sepsi,GAIA_RUWE,GAIA_RV,GAIA_e_RV,VSX_angDist,VSX_Match_Score,GAIA_angDist,GAIA_Match_Score,GAIA_RAJ2000,GAIA_DEJ2000,TIC_Tmag,GAIA_Gmag,num_sectors,best_subject_id,NSSmodel,NSS_Per,NSS_Vcm,NSS_Flags
268297677,2078602581721521024,170723,0.885131,EA,0.097,12.836,0.92,2.55,21.3,0.053619,1.0,0.292669,4.0,298.85404773818,43.43495665528,11.6609,11.85167,2,37779869,,,,
272944291,2078707031019108992,243361,1.418746,EA,0.078,9.1975,1.032,-21.73,11.42,0.041827,1.0,0.158795,4.0,297.05655419292,42.98319523612,11.588,11.957145,2,37775866,,,,
272609309,2078813069478750720,159992,1.559231,EA,0.285,136.4,2.369,,,0.080065,1.0,0.1245,2.0,296.73123886811,43.84105232976,10.3992,10.728806,2,37778425,,,,
272489100,2078829459073922304,243987,1.790494,EA,0.101,14.039,1.184,30.95,9.16,0.051223,1.0,0.035019,4.0,296.55597120021,43.96776167091,12.0522,12.406914,2,37777306,SB1,1.790405125902388,6.4232597614316,0.0
272489351,2078831039621893504,286948,5.803132,E,0.0,0.0,1.013,,,0.052596,1.0,0.030962,4.0,296.49358009773,44.05231852391,15.3265,15.892365,2,36966832,,,,
272720444,2078971811464859648,479020,14.17098,EA+HB,0.267,73.109,1.132,,,0.772589,1.0,0.027066,1.0,296.93485112968,44.85010656218,10.8899,11.01268,2,37759296,,,,
268299560,2078992358582151808,243781,8.752907,EA+HB,0.092,11.912,0.987,-10.63,6.95,0.016166,1.0,0.035801,2.0,298.81647602681,43.67332287553,11.6142,11.919053,2,37771675,,,,
268305489,2079089768452631168,243767,2.524545,EA,0.187,49.593,1.503,-17.67,0.31,0.019277,1.0,0.017964,2.0,298.82862466831,44.48913662152,10.8095,11.507143,2,37765495,,,,
268610013,2079198173425835520,243803,1.679639,EA,0.356,174.94,4.382,-16.86,0.45,0.03949,1.0,0.151773,4.0,299.16168523496,45.0519172705,11.4174,12.169655,2,37758755,,,,
273582296,2079323208512140800,243795,28.028323,EA,0.0,0.0,0.946,-33.81,6.99,0.075725,1.0,0.143211,4.0,297.89443792435,45.21120417181,14.0457,14.589119,2,37774173,,,,
274129522,2079397730483746304,243801,8.209519,EA,0.054,4.6132,0.837,-51.54,5.86,0.019557,1.0,0.04829,4.0,298.44854493195,45.104174399,11.5342,11.934476,2,37754972,,,,
273583841,2079467931730461440,244625,1.169653,EW,0.109,16.818,0.918,-1.41,6.44,0.071481,1.0,0.195599,4.0,297.89989874316,45.46656684237,11.1606,11.495358,2,37776446,,,,
273687627,2079470057733001984,243783,50.440245,EA,0.096,12.533,1.021,1.34,2.29,0.037128,1.0,0.484424,4.0,297.96613065907,45.545786775,11.5558,11.965889,1,37752380,,,,
272369124,2079692678777827712,243353,27.795733,EA,0.0,0.0,0.97,,,0.018162,1.0,0.098863,4.0,296.43582287439,44.64155860641,14.3388,14.819803,2,36965279,,,,
271882245,2080003840567487232,244449,1.566562,EW,0.062,5.6514,0.86,-18.61,14.86,0.017609,1.0,0.028959,4.0,295.77704153105,45.67356506614,11.4968,11.865293,1,37776157,,,,
271164763,2080063931448749824,170115,0.125765282,EA/HW+V361HYA,0.37,197.27,0.922,,,0.015157,1.0,0.111636,4.0,294.63588492334,46.06642645332,12.4561,12.114145,1,36958774,,,,
273042299,2080151789302986880,243661,1.588298146,EA,0.094,12.599,0.993,-35.05,13.95,0.053482,1.0,0.128434,4.0,297.20245914072,45.84987449934,11.8421,12.042633,2,37777669,SB1,1.5884480689617795,-4.5642700181438,0.0
273043307,2080265558695009664,11915,3.55651727,EA,1.146,1879.3,6.264,-4.5,9.83,0.015898,1.0,0.080606,1.0,297.14344906055,46.22845480449,11.0483,11.251821,2,36961162,,,,
273131564,2080271498631993216,243639,7.863376,EA,0.039,2.0375,0.915,-20.85,3.89,0.056477,1.0,0.130671,4.0,297.3131550906,46.44820761596,12.0156,12.505481,2,36963666,SB1,7.865958767556915,-29.467472262833,0.0
273379486,2080286930452658944,243649,21.120052,EA,0.108,17.047,0.876,-14.27,13.57,0.031589,1.0,0.122308,4.0,297.72573765764,46.5488337001,11.1464,11.523251,2,37772526,,,,
273372402,2080295967064393216,243627,4.497995,EA,0.284,109.57,2.691,-18.38,10.77,0.071074,1.0,0.084473,4.0,297.50802739803,46.5215728734,12.0193,12.478705,2,37765328,,,,
273373040,2080306240626310144,243633,0.843156,EA,0.119,21.361,1.339,6.93,24.97,0.080034,1.0,0.112718,4.0,297.54963926899,46.78279253372,12.0247,12.371448,2,36976776,,,,
272843045,2080376197054119936,243691,4.85593639,EA,0.111,16.468,0.914,,,0.057822,1.0,0.047038,4.0,296.99340288505,47.14665084948,10.1587,10.25523,2,37767915,,,,
272074664,2080382858538553344,243237,10.476288,EA,0.03,1.2295,0.879,-33.32,8.15,0.056045,1.0,0.057068,2.0,295.85444157646,45.89222245252,11.9624,12.381759,2,37769479,SB1,10.475683700183447,-15.502080783,0.0
271773721,2080399557371396736,243235,21.57048,EA,0.059,4.7662,0.964,-66.68,8.03,0.052001,1.0,0.054066,4.0,295.62893988938,46.05135735346,12.0353,12.421119,2,37753129,SB1,21.591764183255624,-49.698669623873,0.0
271547896,2080482158185702784,11015,1.332564453,EA,0.19,49.021,0.964,-26.39,13.69,0.021038,1.0,0.027026,2.0,295.22808644758,46.7848935941,9.8705,9.891372,2,37752739,,,,
271548206,2080506523540902912,243213,7.44837605,EA+BY+EP,0.0,0.0,0.999,,,0.027059,1.0,0.170564,4.0,295.29790966793,46.92047426008,14.6715,15.150087,2,37779029,,,,
271877841,2080647707705712384,243697,4.074906,EA,0.047,2.9288,0.814,-16.77,15.26,0.14273,1.0,0.076007,4.0,295.80456444447,47.67090685579,11.6074,11.94743,2,37773546,,,,
275537496,2081286455243181568,130592,0.856255,EA,0.171,42.323,1.099,,,0.016517,1.0,0.267609,4.0,304.79858257402,44.26305745942,10.8336,11.101254,1,37757611,,,,
185286922,2081887956827551104,245183,1.418927,E,0.833,946.7,2.519,-30.73,2.86,0.076346,1.0,0.099637,2.0,301.40527105153,44.32676434134,9.9175,10.134811,1,36970049,,,,
185059488,2082085795891520384,243837,0.739758,EA,1.692,3490.5,10.087,23.11,0.73,0.135441,1.0,0.054812,1.0,301.0482339243,44.60300152792,11.2189,11.626567,2,37756057,,,,
184947995,2082103667252083968,243843,6.95905,EA,0.588,439.89,4.471,-14.5,0.22,0.088509,1.0,0.024124,4.0,300.76860241776,44.83062836111,9.8299,10.544068,2,37753731,,,,
185109374,2082111015939473664,278606,10.235,HB+EA,0.078,8.2124,0.844,-7.62,6.13,0.07957,1.0,0.107052,4.0,301.11427665118,44.8257901254,11.5663,11.819693,1,36960194,,,,
185060842,2082127508618059648,243863,0.824837,EA,0.653,556.37,6.091,-58.39,0.79,0.06737,1.0,0.230925,4.0,300.99488861475,45.07884681455,11.8676,12.344851,2,36958866,,,,
239309691,2082203924676158336,253394,0.321007,EW,0.244,94.031,2.06,-44.83,1.43,0.032816,1.0,0.006222,2.0,300.53970968281,45.50719728219,10.9198,11.685858,1,36959340,,,,
185236439,2082228526244741504,232435,0.6537398,EW,0.052,3.7997,0.945,-3.65,15.34,0.019464,1.0,0.170395,4.0,301.50261756776,45.53062518888,11.9963,12.373559,1,37770692,,,,
185062334,2082288144698194944,253271,171.277,EA/RS,0.027,0.97465,0.84,,,0.081179,1.0,0.052312,4.0,300.95133723636,45.60411255766,8.6307,9.285266,1,37776904,,,,
185403173,2082658577035787392,10943,4.57313411,EA/SD,0.089,9.158,0.847,,,0.052771,1.0,0.140351,4.0,301.74137876818,46.29948639369,9.07151,9.260407,2,37780674,,,,
193537392,2083145484587589632,12696,0.164738679,NL+E,0.0,0.0,1.002,,,0.468585,1.0,0.037393,4.0,305.87716290563,46.52484399098,16.164,16.54351,1,36962404,,,,
193545446,2083160912108531456,10974,0.62861261,EA/SD,0.095,11.146,1.031,7.94,33.54,0.127378,1.0,0.644547,4.0,305.9704453147,46.92070436653,10.2769,10.691319,1,37757614,,,,
193538686,2083348447558215552,144601,0.405,EW,0.226,68.656,2.055,-14.39,15.24,0.330613,1.0,0.168924,4.0,305.90774700768,46.93110480092,11.8634,12.357597,1,37774172,,,,
266920154,2083993762113117952,167195,2.3542,EA,0.097,10.476,1.012,,,0.021458,1.0,0.105125,4.0,306.04953589778,48.92391559804,9.44452,9.77963,2,37875302,,,,
186137970,2084134705758394112,11174,38.4396,EA/GS,0.161,33.35,1.543,,,0.028292,1.0,0.016181,2.0,303.18795020619,47.3948262926,10.2797,10.997293,1,37773199,,,,
295804815,2084258190349885184,11707,1.5285151,EA,0.314,138.58,2.076,,,0.039135,1.0,0.017747,4.0,304.07000088446,47.99673055093,10.332,10.473056,2,36973488,,,,
295111026,2084380549683884800,162399,4.26311,E,0.078,9.1017,0.96,-28.97,7.69,0.107767,1.0,0.158822,4.0,302.98756673993,48.11763609996,11.4678,11.872645,1,37754871,,,,
295803225,2084465315157330432,162381,6.558662,EA,1.376,2939.2,9.771,-16.87,7.05,0.077469,1.0,0.414274,2.0,303.84141970663,48.28724273456,10.4644,10.904372,2,37774298,SB1,6.559966817575115,-6.4478350408382,0.0
295802147,2084476069755621376,162419,1.653452,E,4.144,25106.0,26.803,-0.99,5.64,0.099603,1.0,0.058556,1.0,303.91375302993,48.60648842737,11.4804,11.834538,2,37777633,,,,
352165018,2084719405426211072,172719,4.9045,EA,0.074,6.2395,0.933,,,0.043794,1.0,0.145535,4.0,305.25287805608,49.20523229529,9.19693,9.512199,3,37772427,SB2,4.904892900698325,-16.96961124538449,8388608.0
268380299,2085508889131161344,13014,8.485376,EA+GDOR,0.19,27.582,1.105,-41.83,9.17,0.019816,1.0,0.680273,4.0,298.80020226283,46.66556203594,7.31724,7.563515,2,36967207,SB1,8.480545778471077,-26.939567518615,0.0
268387175,2085510916355842304,170755,2.16390189,EA+DSCT,0.11,18.038,0.797,,,0.090086,1.0,0.126486,4.0,299.04056060981,46.66115036692,10.8433,11.238738,2,37766570,,,,
269031095,2085591730459439488,243749,7.009482,EA,0.08,8.6354,0.871,,,0.005072,1.0,0.133177,4.0,299.58654181358,46.76553155618,10.5714,10.809808,2,37758778,,,,
268384099,2085715906555870976,244929,2.117245,E,0.146,30.052,0.975,-22.28,5.08,0.040199,1.0,0.022412,4.0,298.95454242702,47.77356927578,11.3615,11.504612,1,37768421,,,,
268383780,2085724084173717888,162373,2.618412,EA,0.142,29.201,0.9,-46.86,7.39,0.058991,1.0,0.151958,4.0,299.05681934825,47.90934423849,11.3625,11.471474,2,37779651,,,,
416635004,2085725080606200832,243721,19.406669,EA,0.0,0.0,0.981,3.95,4.06,0.015376,1.0,0.121175,4.0,299.07829377283,48.02196672228,13.0302,13.516976,2,36961535,,,,
416528957,2086104790073504256,244597,1.369169,EW,0.125,24.643,0.853,-25.03,7.6,0.096305,1.0,0.141873,4.0,298.96345957606,48.13317309137,10.9265,10.952131,2,37775775,,,,
351297515,2086270502787652736,162453,3.14684,E,0.128,23.621,1.371,-11.04,7.05,0.052318,1.0,0.0997,4.0,300.42026061823,49.39281334784,11.8971,12.223585,1,37754028,SB1,3.1469716314930047,1.4762675536945,0.0
273373712,2086317923529953664,243629,3.403844,EA,0.052,3.9007,0.955,-21.76,16.23,0.113523,1.0,0.137247,4.0,297.50985248661,47.05447113851,11.9609,12.403446,2,36977549,,,,
273872891,2086340910195624320,170621,0.660675,EW,0.229,82.701,1.814,,,0.033373,1.0,0.141027,4.0,298.14883732092,47.27719465213,10.4524,10.690647,2,36958790,,,,
272841995,2086396366809394944,162409,0.445277,EW,33.797,1112300.0,,,,0.047554,1.0,0.125832,2.0,297.11975570788,47.62401225429,11.3607,12.183059,2,37767913,,,,
273874851,2086448353089047808,162391,2.04516121,EA,0.207,60.247,1.289,7.28,25.59,0.38354,1.0,0.217166,4.0,298.37111150563,47.81391290551,11.6487,11.963002,2,37757104,SB1,69.56097473163884,-3.4264109707343,8192.0
264508409,2086499201207107072,243705,0.97448,EA,0.718,680.94,4.993,-18.54,1.32,0.013333,1.0,0.084064,0.0,298.52711702867,48.41858137562,9.6583,10.260633,2,37757528,,,,
273376048,2086508306536336256,243701,50.57047,EA,0.076,8.4898,0.961,11.05,7.8,0.158094,1.0,0.190099,4.0,297.69440247017,47.87894814119,11.718,12.078795,2,37752143,,,,
28359831,2086515182788734848,170607,0.89059,EW|PULS,0.112,19.082,0.901,-58.67,5.99,0.0237,1.0,0.07205,2.0,298.09264061525,48.10448828321,10.833,11.198968,1,37766783,,,,
272598447,2086595069178442112,243669,2.777227,EA,0.018,0.42774,0.837,-14.52,0.77,0.533369,1.0,0.53664,4.0,296.57228016833,47.75263360217,11.8717,12.246469,2,36960232,,,,
27915909,2086643104093265792,243681,10.671749,EA,0.275,100.72,2.08,,,0.183182,1.0,0.211323,4.0,296.82587893854,48.44333894839,10.3873,10.756793,2,37780377,,,,
28449295,2086927357905474432,243719,2.378023,EA,0.198,61.841,1.209,3.34,23.86,0.082129,1.0,0.128097,4.0,298.27738621862,48.64080701504,11.5134,11.549067,2,36976715,,,,
28159019,2087219797940775040,243613,4.618787,EA,0.079,8.6287,0.804,18.06,6.14,0.087757,1.0,0.171077,4.0,297.31538345727,49.70605812957,11.2393,11.639594,1,37770896,SB1,4.618530572927504,19.959251487897,0.0
294601335,2087682378796388352,162507,12.4519,EC,0.049,2.8471,0.984,-11.65,15.87,0.044742,1.0,0.042129,4.0,302.21981795107,49.92324571079,11.9779,12.6586,2,37864926,,,,
295121410,2088456984739337216,162423,2.8904,E,0.2,53.883,2.04,,,0.074493,1.0,0.19476,4.0,302.94612575432,51.90534253634,12.0057,12.416789,1,37861277,,,,
293954660,2089570175837624320,1499834,2.813665,EA,0.422,211.62,3.266,,,0.009978,1.0,0.123511,2.0,300.67803958578,53.34793043269,10.0015,10.267376,1,37877920,,,,
68632409,2089694970414006656,629100,1.09065,EA,0.716,589.72,4.434,,,0.048923,1.0,0.078751,2.0,281.11496178151,30.39954983885,8.77403,9.082696,1,48931768,,,,
68667094,2090229642302460928,557459,1.784026,EA,0.155,26.479,1.29,22.77,0.48,50.500888,1.0,1.951483,4.0,281.19050596791,32.62549712683,11.7307,12.876841,1,48951181,,,,
68545734,2090948271929216512,229647,0.7690093,EB,0.05,3.4918,0.951,22.64,18.92,0.24382,1.0,0.216014,4.0,280.81687292644,32.41352255994,11.7848,12.282396,1,48943999,,,,
68271160,2091746001973965952,2213633,19.228873,EA,0.144,31.07,1.26,-27.78,4.23,0.054433,1.0,0.147152,2.0,280.20477557617,34.55958918209,9.83452,10.197086,1,48945676,SB1,19.23816527973961,-12.913797012642,8192.0
41870248,2092496903998348032,1545878,2.8258,EA,0.124,20.888,1.112,38.74,20.42,0.112682,1.0,0.495696,4.0,285.74965306161,34.60237514542,8.75161,9.027848,1,36973732,,,,
23936839,2095603196143471232,229591,0.27531208,EW,1.135,1535.5,8.581,,,0.064721,1.0,0.082819,1.0,276.06708012946,35.24126051209,12.2439,12.774843,1,48951552,,,,
289379110,2096317225865598464,18206,1.9487288,EA/SD,0.675,712.67,3.762,-4.9,5.08,0.027853,1.0,0.285404,4.0,278.31505388375,37.75357366293,11.0708,11.388236,1,48949528,SB1,1.9489206292689387,-1.5519020089491,0.0
157889314,2096941851550394496,150455,1.4328,EA,0.157,39.995,1.182,-21.62,19.77,0.115895,1.0,0.096745,4.0,280.63416850157,37.92619898127,11.3369,11.621077,2,48948519,,,,
157652824,2097573555341237248,629472,0.6456993,EA,0.142,32.332,1.079,18.1,19.19,0.108634,1.0,0.134421,4.0,279.58613152765,37.47136074875,10.9649,11.470237,1,48940129,,,,
157854400,2097817200244791936,1769688,0.3310044,EW,0.0,0.0,0.973,,,0.242465,1.0,0.133925,4.0,280.39493351098,38.99883374834,15.7478,15.857902,1,36973450,,,,
336208030,2098254904653881600,18603,0.57764116,EW,0.958,1319.7,5.736,,,0.064172,1.0,0.082424,3.0,281.2776123397,40.18651618289,10.7959,11.118419,1,48934053,,,,
121022559,2099133865420292992,242239,1.297743,EA,0.098,14.921,0.808,-13.64,1.58,0.275032,1.0,0.09381,4.0,286.84532762348,37.81593464135,11.0892,11.444495,1,36977466,,,,
121277143,2099147746755032448,479120,21.513359,EA+HB,0.454,310.99,3.549,-71.24,4.91,0.03562,1.0,0.598617,2.0,287.46787882465,37.9666461364,9.99694,10.595391,1,36963420,SB1,21.5147602798212,-77.020807134341,0.0
121213501,2099544876609720576,138086,0.473822,EW,0.072,8.7158,1.006,7.23,14.87,0.049601,1.0,0.071368,4.0,287.34088685621,38.3256744984,11.7951,12.088227,1,36967123,,,,
121395039,2099562915472678144,244073,1.015049,EW,0.171,44.566,0.981,-41.14,14.74,0.094181,1.0,0.214251,4.0,287.77452664323,38.50397635479,11.0652,11.076858,1,36968689,,,,
121457732,2099586722473811200,169367,1.966386,EA,0.073,7.9251,0.988,8.1,18.04,0.098654,1.0,0.033283,2.0,287.97438751699,38.84240935816,11.8529,12.12944,1,36959567,,,,
121124831,2099593839236863104,174791,4.23102181,EA,0.098,16.643,1.027,45.17,17.68,0.04191,1.0,0.08726,4.0,287.17610850316,38.43349273069,11.8201,12.033328,1,36959084,,,,
121393780,2099737772181508096,242223,22.913457,EA,1.347,2709.0,11.585,8.09,4.07,0.162037,1.0,0.052816,1.0,287.83336202073,39.22123411887,11.4609,11.86984,1,36965466,,,,
120764848,2100070133930805632,242255,31.024321,EA,0.548,407.52,5.119,-25.0,5.44,0.116054,1.0,0.293003,4.0,286.15421527117,39.06568803699,12.0362,12.465262,1,36963087,,,,
120313660,2100104699826865664,624664,0.940162,EA/RS,0.0,0.0,0.961,-12.71,4.58,0.026178,1.0,0.327361,4.0,284.68033763091,38.24167362683,13.3283,13.987608,1,48947327,,,,
120258315,2100107208087937152,18582,5.823,EA,0.386,206.47,0.88,,,0.029122,1.0,0.090472,4.0,284.50790911928,38.26618875682,5.9779,5.865942,2,48937088,,,,
120499528,2100245948411164416,169185,0.3691521,EW,0.065,6.4209,1.001,-46.13,34.73,0.004211,1.0,0.22389,4.0,285.41082822285,39.04113973121,11.8477,12.224422,2,48951561,,,,
120684604,2100291238847679872,169199,2.18909716,EA+DSCT+GDOR,0.255,95.468,1.111,-31.3,8.59,0.080214,1.0,0.026558,4.0,285.88635052816,39.68343634768,10.6225,10.755068,1,36966616,,,,
120626764,2100343362569996928,169195,0.961301,EA,0.065,6.5751,0.998,15.51,19.47,0.091558,1.0,0.063279,4.0,285.72751629353,39.84129758887,11.8196,12.215896,2,36958880,,,,
121020626,2100370438038325760,242227,1.540407,EA,0.27,55.007,1.584,,,0.149211,1.0,0.145958,2.0,286.94835602492,38.92822362456,7.7137,7.889946,1,36967121,,,,
121121622,2100409638208481536,242217,4.100871,EA+EA,0.588,616.65,4.569,41.87,13.41,0.044639,1.0,0.120559,4.0,287.16484682605,39.37694002618,11.1461,11.577244,1,36965271,,,,
121274442,2100417712746980608,169325,0.735973,EW,0.392,256.24,2.288,-5.75,12.06,0.086756,1.0,0.189798,4.0,287.43947237827,39.5514653084,10.8551,11.174457,1,36969884,,,,
120893542,2100454894279988992,18623,11.25755,EA,0.063,5.0655,1.079,-12.27,13.3,0.091932,1.0,0.171059,4.0,286.39089388427,39.33437384644,12.018,12.38722,1,36964178,,,,
121460104,2100546566063232256,244141,0.378369,EW,0.09,10.004,1.088,10.99,0.15,0.168653,1.0,0.011851,2.0,288.01984092746,40.12705547935,8.8006,9.37944,1,36974040,,,,
121119758,2100579413973234944,242219,2.302264,EA,0.08,9.3893,1.019,-2.99,9.2,0.064381,1.0,0.059524,2.0,287.20685252701,40.00300169565,10.1703,10.59612,1,36958600,,,,
121108244,2100583262263907712,169293,0.395103,EW,1.321,2561.6,15.843,0.74,1.89,0.132555,1.0,0.04947,1.0,287.08086171974,40.04638211444,11.7053,12.336166,1,36963230,,,,
121273032,2100618270538909056,229731,3.4756763,EA,0.065,6.7997,0.869,-85.89,14.43,0.703157,1.0,0.639567,4.0,287.45891476577,40.42861057961,11.5429,11.926363,1,36968457,,,,
120689878,2100771141312717056,1540314,7.40448,EA,0.095,12.785,0.99,-54.27,7.36,0.060652,1.0,0.211281,4.0,286.01291779403,40.48704335366,9.29173,9.652187,2,48949624,SB1,7.404289323121642,-43.770332792189,0.0
121016578,2100921052852233600,242373,14.086711,EA,0.211,66.301,1.917,-24.37,9.46,0.032216,1.0,0.012403,2.0,286.91357740535,41.48150813877,11.9104,12.189674,1,36972084,SB1,1.8480200463354763,-21.231800878242,0.0
394177355,2100959123442732160,242471,94.1982,EA+DSCT+EA+EA,0.861,526.57,3.977,,,0.036621,1.0,0.156187,4.0,289.74257360316,39.26715895656,7.74841,8.022549,1,36976784,,,,
1716106614,2100959123442732160,242471,94.1982,EA+DSCT+EA+EA,0.861,526.57,3.977,,,0.036621,1.0,0.156187,4.0,289.74257360316,39.26715895656,7.74841,8.022549,1,36973684,,,,
122070918,2101042991264326912,245229,1.064797,EA,0.352,176.32,2.483,-41.89,13.59,0.02848,1.0,0.065653,2.0,289.63928588371,39.77497273612,11.4357,11.767647,1,36959618,,,,
122603455,2101105663425358080,242439,1.895432,EA,0.103,17.37,0.867,,,0.013534,1.0,0.22072,4.0,290.73803806308,39.91963705523,11.1245,11.509743,1,36967484,,,,
122446960,2101127864119148160,242451,18.611825,EA,0.0,0.0,0.91,15.37,5.53,0.06323,1.0,0.044488,4.0,290.55194013608,40.23503828318,13.057,13.428022,1,36977325,,,,
122446076,2101192082470870912,140610,1.51952822,EA,0.106,15.689,0.853,,,0.027828,1.0,0.125815,4.0,290.51741689195,40.69681777299,10.8548,11.298439,1,36958765,,,,
121866154,2101231110833752064,242463,9.455584,EA,0.128,24.261,0.911,7.17,8.07,0.009245,1.0,0.049942,2.0,288.92666963244,39.81178310435,11.1858,11.484294,1,36968578,SB1,9.45610967548304,-3.3294680721094,0.0
121604042,2101298868241975424,242413,8.885015,EA,0.731,736.78,4.873,4.64,1.45,0.489111,1.0,0.11198,0.0,288.47217036267,40.08752940838,11.4893,11.91494,1,36977584,,,,
121945407,2101454419072479488,253163,45.5178,EA+EA+UV,0.309,101.75,1.94,3.76,8.97,0.030461,1.0,0.125568,4.0,289.28741113934,41.26480955995,6.28627,6.865626,1,36960086,SB1,45.47379711544037,7.0819772214308,0.0
122136964,2101467956809222912,242421,19.741625,EA+HB,0.08,8.5179,0.884,,,0.022579,1.0,0.058715,4.0,289.86105758712,41.40819180483,10.1391,10.474122,1,36959522,,,,
137408317,2101650166501484544,18501,3.722831,EA/RS,0.056,3.7811,1.02,,,0.016838,1.0,0.456074,4.0,291.98025453853,41.55941769629,12.0933,12.55806,1,36977720,,,,
137341354,2101653151496100992,242869,5.407161,EA,0.076,8.3812,0.95,32.83,26.36,0.070343,1.0,0.123922,4.0,291.718103965,41.38996319269,11.9341,12.173378,1,36970905,,,,
137408962,2101692871353628288,242775,0.77698,EA,0.701,685.06,5.578,11.54,1.15,0.068447,1.0,0.149538,2.0,291.99297828767,41.88412813878,11.9437,12.345011,1,36965618,,,,
159573299,2101942327356009216,242797,10.882432,EA,0.171,47.499,1.564,-21.48,12.25,0.078747,1.0,0.09943,4.0,290.80671311174,42.34394177896,11.5919,11.989221,1,36960964,,,,
159444225,2102040458769775232,286919,0.283991,E,0.127,25.56,1.219,-23.72,0.3,0.047789,1.0,0.061095,4.0,290.5139108902,43.0097819096,11.1786,11.791018,1,36963070,,,,
121598562,2102057256382053632,242407,6.700508,EA,0.116,22.201,0.918,6.41,12.35,0.065406,1.0,0.27426,4.0,288.27093204225,40.40040455451,11.0655,11.373716,1,36970166,,,,
158794976,2102332172948222976,169413,0.772903,EA,0.098,13.377,0.915,-34.86,4.45,0.063563,1.0,0.271644,4.0,288.7183556158,42.50228543201,9.9366,10.12805,1,36976680,SB1,0.7728655367610437,-28.377804673652,0.0
121463130,2102385808498288640,245223,0.508509,EA,2.341,8924.8,18.169,-21.66,1.65,0.146286,1.0,0.347647,3.0,288.03656876927,41.79011880387,11.3727,11.873595,1,36977862,,,,
158431889,2102608317862904192,169321,0.572526,EA,0.083,10.014,1.005,-36.56,8.08,0.060234,1.0,0.337521,4.0,287.39134811154,43.09873002867,11.9985,12.247075,1,36964979,,,,
159105713,2102819256598805888,169513,0.574947,EW,0.102,17.09,0.915,-13.74,6.85,0.056473,1.0,0.066291,4.0,289.7494383742,43.54341745398,11.4679,11.682948,1,36961624,,,,
158635832,2103020948262373120,242333,1.985608,EA,0.13,26.683,0.937,-13.54,7.36,0.066936,1.0,0.093896,4.0,288.08747881164,43.87612876584,11.0001,11.330853,1,36971860,SB1,1.985637608634217,-9.968981345592,0.0
120251815,2103639835867510656,169119,1.510184171,EA,0.238,95.513,1.592,-44.91,21.45,0.1036,1.0,0.144497,4.0,284.35219052278,40.71469719143,11.1905,11.540134,2,48947729,,,,
350987976,2103677528497038976,242191,1.297547,EA,0.275,46.711,1.64,,,0.260233,1.0,0.695703,3.0,283.77733439215,40.84214526261,9.7749,11.247903,2,48943370,,,,
120578214,2103859218500259456,244973,2.280049,E,0.148,32.216,0.965,5.84,3.7,0.069295,1.0,0.249683,4.0,285.65868890835,41.31440857035,11.4318,11.512527,1,48937754,,,,
120576722,2103876982484984704,242187,0.789178,EA,0.144,32.206,1.315,-20.22,1.26,0.057003,1.0,0.188363,2.0,285.51963361165,41.55009401191,11.1566,11.692507,2,48938387,,,,
164886585,2104078025612319360,253179,28.166031,EA,0.0,0.0,1.028,8.9,4.24,0.103454,1.0,0.441709,4.0,285.16713897683,41.96705237816,13.5804,14.181101,2,48943331,,,,
164674992,2104259921767399168,242175,2.213856,EA,0.108,20.218,0.849,-16.23,15.07,0.023411,1.0,0.234857,4.0,284.31378347139,42.6009250307,11.0622,11.442472,2,48942384,,,,
164646288,2104877439284094592,169103,0.733737,EA,0.164,43.916,1.365,-5.49,23.43,0.039756,1.0,0.097306,2.0,283.909746499,42.1310108102,10.5013,10.699892,2,48942055,,,,
164413080,2104965395916276096,242151,17.996436,EA,3.352,10355.0,19.129,,,0.065016,1.0,0.414428,0.0,283.0121261652,42.72131226883,10.578,11.696826,2,48947570,,,,
164461124,2104970068840690432,242153,1.386234,EA,0.109,19.659,0.882,-29.79,14.85,0.070794,1.0,0.121133,2.0,283.16901961144,42.79212287874,11.1103,11.451954,2,48937195,,,,
164552564,2104987321727866624,242149,11.414135,EA,0.142,34.218,1.061,,,0.116078,1.0,0.066122,4.0,283.60732071503,43.00415884217,10.8363,11.146268,2,36973167,,,,
164463075,2104993158584870528,159875,0.384681,EW,0.062,6.0665,0.861,15.1,26.12,0.06396,1.0,0.224725,4.0,283.25912933613,42.8455962314,11.5197,11.867409,2,48936430,,,,
123416563,2105264364298580608,169039,0.580729,EA,0.057,5.1702,0.92,,,0.061891,1.0,0.088274,4.0,282.18326902225,43.70638065721,11.8646,12.180122,2,48938078,,,,
158316612,2105448841733970432,242383,18.795223,EA,0.0,0.0,1.033,14.38,3.24,0.114885,1.0,0.223357,4.0,286.83033865511,42.27920033685,13.4314,13.896232,1,36959239,,,,
158218818,2105645615655449728,138096,0.423924,EW,0.073,6.5571,1.076,,,0.044624,1.0,0.31777,4.0,286.49976360603,43.13049300034,12.1223,12.587934,2,48949881,,,,
158276780,2105679425637985152,169249,1.153418,EA,0.083,10.509,0.944,12.34,10.84,0.078044,1.0,0.103491,4.0,286.64331668985,43.45978930551,11.5443,11.875087,1,48943245,,,,
